packets_per_second,avg_request_rate,failed_connections,unique_ports,bytes_per_packet,connection_duration,payload_entropy,label
271,18.79,5,9,1756.76,11.12,6.49,malware
152,41.89,4,5,1225.57,4.69,7.32,malware
87,47.5,7,5,1347.07,20.34,7.51,malware
56,50.15,2,2,2010.97,7.85,6.99,malware
108,50.76,1,5,1082.6,21.3,7.55,malware
157,6.25,3,7,774.81,13.51,7.51,malware
171,42.29,6,9,1160.05,6.68,7.12,malware
53,18.84,0,9,974.03,18.86,7.74,malware
300,4.58,3,1,1378.22,12.89,7.29,malware
166,40.26,7,3,1954.07,18.95,6.72,malware
258,45.07,7,7,1184.74,17.18,7.2,malware
241,41.16,1,1,1724.69,6.35,7.24,malware
216,44.51,7,9,1646.26,20.46,7.11,malware
91,50.42,7,10,1079.33,14.02,7.82,malware
138,47.91,7,6,1864.73,24.05,7.63,malware
281,43.37,6,5,1678.39,25.53,6.97,malware
206,31.06,8,10,822.8,29.19,7.29,malware
261,0.0,1,10,1924.61,27.01,7.91,malware
128,18.77,7,12,1044.33,4.75,7.29,malware
235,20.91,7,13,1294.96,12.14,7.39,malware
55,36.58,4,6,1443.73,7.62,7.45,malware
79,44.2,0,9,972.32,17.67,7.03,malware
143,20.34,2,7,1788.15,29.46,7.15,malware
154,12.88,0,9,1328.82,17.81,8.14,malware
266,19.7,5,13,1298.7,25.75,7.57,malware
0,49.09,4,5,2020.14,5.98,7.0,malware
222,40.96,3,5,1431.58,11.01,7.23,malware
186,18.85,7,8,892.52,6.66,7.91,malware
158,7.26,4,8,1197.08,14.31,6.9,malware
235,10.56,4,14,1868.35,5.94,8.0,malware
251,4.88,5,6,1060.24,16.62,6.93,malware
72,32.69,0,9,1218.46,29.47,6.59,malware
196,48.77,0,11,1822.35,22.21,7.63,malware
156,17.56,3,10,1919.99,7.41,6.84,malware
179,48.4,3,0,1197.18,21.85,6.5,malware
94,31.96,4,1,1370.61,7.18,7.77,malware
99,37.71,4,10,1715.61,26.22,6.94,malware
148,20.47,0,4,874.79,22.33,6.68,malware
164,8.59,6,2,1496.3,26.77,7.4,malware
145,6.18,6,9,1277.92,17.03,7.98,malware
244,12.17,9,3,1588.01,14.86,6.66,malware
250,31.59,8,9,871.82,20.53,6.38,malware
69,23.3,3,7,2017.88,28.03,7.87,malware
134,18.39,3,13,923.46,27.18,7.27,malware
261,13.82,6,9,2004.99,13.14,6.45,malware
296,48.37,5,9,1014.99,19.81,7.79,malware
242,30.7,0,11,1668.25,27.11,6.95,malware
117,40.73,1,5,880.76,9.69,7.04,malware
69,9.62,9,1,1328.58,8.36,7.28,malware
296,2.93,8,7,1480.29,19.05,6.77,malware
150,22.2,3,3,922.21,13.61,6.98,malware
31,10.98,4,7,1619.23,11.64,7.66,malware
158,48.13,3,11,1461.92,5.13,6.99,malware
35,37.0,2,1,1070.44,18.76,7.49,malware
0,6.16,8,8,1630.22,4.31,6.91,malware
152,10.11,0,0,1868.59,16.94,7.48,malware
11,34.73,5,5,2131.93,17.54,7.42,malware
175,44.86,5,3,1315.62,19.49,7.6,malware
0,6.73,3,5,1264.82,15.36,7.93,malware
160,32.66,7,5,1036.54,29.47,7.5,malware
35,46.88,0,5,1277.53,14.2,7.19,malware
272,3.39,4,4,1251.85,26.83,6.65,malware
10,13.55,6,1,856.61,22.82,7.62,malware
59,28.89,6,4,1555.72,12.12,7.92,malware
115,39.02,3,4,1326.71,17.91,7.13,malware
55,33.97,1,6,913.57,23.89,6.57,malware
209,23.57,3,7,1912.93,9.33,7.64,malware
158,45.29,3,13,1249.48,28.26,7.93,malware
48,24.69,7,0,1159.44,7.1,7.19,malware
193,10.94,3,7,1227.18,20.58,7.49,malware
251,12.18,0,9,1289.21,17.82,6.55,malware
153,42.58,2,10,991.99,26.67,6.84,malware
34,10.81,2,6,710.89,23.52,7.66,malware
40,36.71,2,9,1319.1,32.34,6.89,malware
179,31.45,6,0,1648.56,18.77,7.4,malware
157,10.79,3,0,1299.82,17.72,7.21,malware
97,20.02,7,0,881.52,8.93,6.84,malware
106,33.72,0,7,1383.38,18.91,7.24,malware
281,44.04,7,9,1953.24,24.73,7.49,malware
230,39.47,3,3,1420.42,13.39,6.41,malware
71,38.0,1,3,1907.75,17.16,7.32,malware
26,47.18,4,3,1122.49,9.01,7.56,malware
198,16.77,5,9,1911.37,15.02,7.69,malware
0,9.66,4,7,1089.4,29.52,6.59,malware
97,24.71,6,2,1352.72,11.71,7.81,malware
55,36.39,8,9,1414.45,11.86,7.58,malware
281,18.06,0,2,1613.95,8.18,6.71,malware
158,0.0,8,2,916.47,19.33,7.81,malware
243,33.89,4,8,1329.6,6.04,7.44,malware
101,3.54,7,10,813.84,23.76,7.65,malware
36,11.48,9,5,1731.26,11.2,7.34,malware
165,32.33,7,9,1898.98,17.08,7.45,malware
226,15.23,5,12,2125.4,17.82,6.94,malware
24,26.78,5,7,1056.91,16.61,6.59,malware
29,0.0,7,2,1901.3,23.86,6.71,malware
0,37.28,5,10,1271.54,9.08,7.72,malware
185,8.52,4,6,1843.38,21.85,6.56,malware
271,21.4,2,9,1133.38,21.92,7.09,malware
6,25.7,7,13,1013.73,20.09,8.16,malware
64,46.05,7,4,1919.56,24.81,7.23,malware
169,42.69,0,4,903.75,16.81,7.57,malware
38,49.07,6,6,1695.24,27.5,6.5,malware
155,40.35,2,8,1830.81,15.13,7.74,malware
24,49.62,3,6,950.47,23.38,7.32,malware
330,25.61,3,9,1349.1,11.21,6.76,malware
22,42.25,0,3,1834.05,26.28,7.92,malware
92,2.85,4,11,1933.52,10.73,7.94,malware
78,36.37,3,10,1619.34,22.8,7.03,malware
18,23.63,6,6,1380.38,13.46,6.96,malware
128,45.53,6,5,1643.36,2.98,6.7,malware
98,4.27,1,11,838.26,26.9,7.39,malware
312,3.49,3,7,1596.14,8.39,7.71,malware
116,19.74,3,10,1207.82,19.28,7.2,malware
78,14.14,3,12,1694.81,7.2,6.44,malware
279,13.98,0,2,1933.42,14.17,7.42,malware
110,40.58,4,3,1903.1,27.91,7.24,malware
77,6.35,2,10,1368.61,11.76,7.89,malware
83,0.0,5,4,1555.88,15.44,6.63,malware
154,16.21,5,5,953.06,28.2,6.62,malware
0,28.82,5,4,1664.44,26.7,7.07,malware
305,6.32,7,5,1105.25,9.47,8.15,malware
201,10.28,5,4,942.43,14.22,6.8,malware
4,39.29,8,0,1614.63,27.18,7.55,malware
124,5.23,5,5,910.24,27.24,6.8,malware
117,21.06,4,10,1706.41,8.66,7.64,malware
195,39.29,1,11,2139.6,2.23,7.12,malware
30,56.02,7,12,1861.32,10.11,6.52,malware
94,22.93,2,3,1178.8,20.28,7.39,malware
300,0.0,0,12,921.17,15.1,7.29,malware
157,22.32,5,13,1216.9,27.02,7.34,malware
38,0.0,1,5,622.96,14.85,6.68,malware
205,18.54,5,8,1173.95,12.41,7.25,malware
186,14.76,2,1,1736.26,26.71,8.12,malware
64,42.27,8,1,1152.3,15.59,6.8,malware
118,7.29,4,13,1628.25,8.01,6.71,malware
153,13.39,3,10,1765.24,17.93,6.72,malware
41,4.8,9,4,1002.28,22.12,8.01,malware
121,28.44,4,12,1903.18,19.7,7.89,malware
135,32.19,9,7,1193.34,15.98,7.81,malware
180,43.41,4,13,1810.49,16.57,6.47,malware
130,43.63,4,9,1514.76,29.93,7.92,malware
135,30.2,4,6,1266.7,18.89,6.74,malware
47,43.89,4,13,1621.85,16.76,7.0,malware
197,39.56,2,12,1413.35,6.77,7.62,malware
39,49.6,8,8,1885.78,18.29,7.58,malware
101,42.22,6,9,979.08,14.49,6.55,malware
0,8.17,0,10,1991.11,9.5,7.33,malware
63,41.81,9,12,1388.21,10.08,7.56,malware
40,30.54,5,4,730.67,21.61,7.97,malware
78,20.13,0,10,807.96,23.3,7.87,malware
204,4.21,4,8,1997.6,19.51,7.35,malware
256,41.45,3,10,1558.28,6.48,7.26,malware
96,35.1,3,4,1907.81,14.76,6.74,malware
9,37.76,3,5,1488.77,19.54,6.92,malware
162,44.81,7,12,912.42,15.71,6.57,malware
61,7.77,3,1,757.3,17.81,7.66,malware
282,33.76,4,13,1643.18,18.55,7.83,malware
261,3.54,6,0,943.74,9.86,6.85,malware
108,38.01,6,11,1487.93,27.17,6.97,malware
137,35.51,7,10,1787.56,20.33,6.42,malware
212,3.11,9,13,1806.74,7.04,7.48,malware
203,30.87,3,4,1164.99,19.57,6.84,malware
286,25.78,0,10,2065.18,14.19,6.81,malware
306,23.79,5,7,702.69,5.07,7.76,malware
25,31.02,3,9,893.63,23.54,7.17,malware
213,42.22,4,7,1897.11,29.91,7.07,malware
94,39.28,4,4,843.03,15.31,8.03,malware
153,18.13,1,13,1774.79,14.8,7.31,malware
278,44.19,0,4,1444.0,29.56,6.74,malware
168,23.18,1,5,1882.02,24.77,7.63,malware
206,33.04,5,1,976.65,10.86,8.04,malware
327,12.8,5,7,1540.44,3.92,7.98,malware
0,36.87,6,7,1828.87,25.01,7.29,malware
221,32.83,5,4,610.56,27.18,6.81,malware
243,18.45,4,6,1120.6,5.23,6.41,malware
151,41.3,4,6,1157.54,26.53,7.84,malware
63,35.14,4,2,1742.72,22.1,7.77,malware
197,33.02,1,11,1775.39,23.68,7.06,malware
221,52.68,7,8,1246.53,9.29,6.79,malware
224,30.53,1,5,1096.02,20.1,6.61,malware
262,22.03,6,12,1657.02,26.63,7.91,malware
191,33.03,7,11,1677.89,13.43,7.33,malware
54,14.5,5,7,1168.5,25.36,6.61,malware
212,29.73,8,1,921.74,24.06,6.98,malware
65,19.47,3,5,1285.92,16.08,6.65,malware
58,39.11,0,11,1275.41,11.19,7.35,malware
204,23.52,1,7,1510.57,20.9,7.42,malware
110,24.2,2,5,1239.28,18.73,6.55,malware
95,0.0,6,9,1176.3,14.43,7.5,malware
186,49.91,1,1,879.46,30.71,6.52,malware
136,34.63,3,3,1714.73,19.72,6.82,malware
33,49.15,5,11,1563.67,24.75,6.77,malware
174,49.52,7,10,1228.48,14.65,7.26,malware
53,40.16,3,8,1070.11,30.78,6.79,malware
227,34.46,4,4,1554.25,23.08,7.62,malware
152,15.01,5,6,1414.15,8.99,6.94,malware
97,7.5,3,4,1091.47,17.68,6.38,malware
0,9.44,3,3,933.77,19.6,6.94,malware
246,53.45,7,8,1530.11,23.36,7.1,malware
64,40.52,5,7,1296.66,6.59,7.72,malware
213,36.17,5,7,1218.18,15.44,7.52,malware
276,42.62,4,7,918.41,18.42,6.91,malware
411,22.42,8,4,1657.75,6.31,7.61,malware
180,38.36,4,9,1066.9,27.91,7.51,malware
152,5.57,1,6,832.18,26.33,6.58,malware
194,7.13,8,2,893.88,13.72,7.39,malware
111,27.18,2,7,1717.79,23.48,6.74,malware
0,8.74,2,11,1715.1,8.95,7.67,malware
112,22.38,6,4,853.07,9.37,7.0,malware
141,6.57,3,12,1850.11,21.38,7.13,malware
201,45.14,0,0,1037.54,22.13,7.9,malware
119,52.16,2,6,1003.5,29.18,7.65,malware
162,21.39,2,3,1475.16,23.71,6.71,malware
217,35.36,1,11,1434.07,16.66,7.82,malware
174,13.17,5,13,1263.7,23.45,7.36,malware
113,48.48,7,5,2026.88,14.04,7.71,malware
48,18.65,0,6,1263.93,18.66,7.77,malware
208,32.55,2,9,781.59,24.35,7.51,malware
109,43.41,8,0,1727.6,15.84,7.23,malware
141,16.87,5,6,1304.56,25.29,7.26,malware
10,8.92,4,12,792.14,18.43,6.77,malware
217,19.92,6,7,1335.29,1.87,6.41,malware
0,17.82,6,2,1824.73,25.23,6.29,malware
322,8.04,4,4,1190.93,13.24,6.52,malware
166,23.05,1,10,1185.03,13.53,7.61,malware
50,44.34,9,3,1684.4,19.3,6.89,malware
47,30.13,4,2,684.74,17.28,7.33,malware
97,30.81,1,14,799.28,24.42,7.41,malware
240,0.65,1,3,1369.08,19.34,7.42,malware
115,1.11,7,1,1743.81,26.32,6.51,malware
0,44.37,1,8,1330.55,15.65,6.79,malware
106,33.36,6,3,1061.5,16.75,6.8,malware
141,43.37,6,7,1799.86,10.15,7.84,malware
46,6.27,7,3,854.36,28.28,7.2,malware
14,11.64,1,6,1282.18,22.56,6.53,malware
237,11.12,7,11,1799.42,8.72,6.67,malware
244,22.07,1,7,1971.71,21.69,6.71,malware
190,14.45,7,7,1388.06,17.24,7.21,malware
173,22.74,2,2,1060.93,21.71,6.89,malware
89,39.69,4,3,1060.11,25.34,7.41,malware
280,16.4,4,9,1704.59,27.91,7.29,malware
77,32.42,0,7,1764.46,13.28,7.06,malware
117,36.28,0,5,1151.98,5.96,6.44,malware
154,42.93,8,10,1592.55,16.04,7.53,malware
304,33.92,6,11,1861.74,19.12,6.82,malware
126,18.53,8,5,1416.93,21.26,7.2,malware
80,16.99,6,11,1464.53,22.85,7.01,malware
113,18.29,7,0,1463.59,25.97,7.77,malware
164,21.17,0,9,2012.77,18.25,7.97,malware
156,44.66,7,6,1062.67,8.25,6.69,malware
354,45.89,0,1,819.1,16.5,6.64,malware
43,19.89,4,7,1391.66,7.11,7.73,malware
148,18.25,5,7,1487.17,20.12,6.65,malware
122,11.12,6,8,1593.92,29.65,6.87,malware
28,12.5,1,4,898.18,17.62,7.95,malware
237,38.53,1,4,2143.36,5.9,7.79,malware
137,46.55,0,9,1105.48,17.2,7.67,malware
48,48.55,0,1,929.81,18.9,6.74,malware
172,39.81,4,8,968.28,21.7,6.6,malware
177,34.22,5,13,918.28,9.76,8.27,malware
127,13.76,4,11,1402.28,21.87,7.61,malware
196,18.28,10,11,1296.1,24.68,6.51,malware
247,10.32,7,9,1478.66,5.98,6.67,malware
98,35.9,5,5,1801.68,12.79,7.32,malware
107,29.3,3,0,1636.22,29.14,6.5,malware
163,23.56,7,4,1300.57,24.01,7.99,malware
170,21.76,7,0,1164.48,15.49,7.67,malware
9,52.58,10,9,1338.77,27.61,6.88,malware
143,0.0,1,3,829.65,30.36,6.8,malware
305,43.09,7,10,1686.75,12.15,7.77,malware
72,46.62,2,5,1180.22,12.14,7.24,malware
24,26.16,1,8,1500.46,13.18,6.98,malware
278,9.63,1,8,973.0,12.67,7.35,malware
164,21.73,1,4,1858.98,11.02,7.41,malware
174,32.63,6,9,1391.7,12.83,7.71,malware
292,8.93,3,8,1048.43,19.14,7.24,malware
200,44.74,5,4,1097.09,4.12,7.67,malware
181,0.0,5,11,1384.81,23.12,7.45,malware
138,26.06,5,11,1565.78,18.84,6.88,malware
244,29.55,4,12,1031.35,23.84,7.05,malware
66,12.91,8,1,1601.12,16.69,7.71,malware
185,39.36,1,7,1153.35,35.94,7.3,malware
82,28.75,9,13,1430.05,35.52,7.34,malware
104,30.49,7,9,1769.24,9.39,6.54,malware
102,5.58,4,1,1764.32,23.64,7.66,malware
120,4.17,5,9,1308.99,27.65,7.16,malware
129,19.48,0,9,1498.88,20.46,7.66,malware
107,21.03,6,1,2016.31,6.85,7.72,malware
206,36.27,2,10,1941.38,26.91,6.58,malware
38,35.64,6,8,1497.84,27.57,6.94,malware
62,52.42,1,11,1445.43,13.38,7.53,malware
5,12.83,7,7,1140.51,15.63,7.48,malware
182,38.6,5,8,1275.68,16.64,7.36,malware
164,41.95,9,3,1030.69,18.85,7.15,malware
298,19.05,6,11,1549.13,19.94,6.63,malware
95,1.07,7,3,1541.67,10.17,6.71,malware
208,51.04,0,0,1040.09,8.58,6.77,malware
0,43.94,0,7,1157.75,26.87,6.72,malware
183,34.29,1,13,985.28,8.28,7.71,malware
69,1.8,4,2,1268.55,29.03,7.15,malware
219,16.82,5,1,871.61,22.12,7.23,malware
34,29.54,5,8,1261.16,13.63,6.84,malware
160,26.25,5,10,1523.18,29.67,7.54,malware
119,52.12,8,10,1013.18,7.46,7.55,malware
0,16.85,2,8,1040.93,29.0,6.96,malware
131,31.9,1,10,1234.04,27.92,7.88,malware
85,43.94,4,4,1779.36,28.96,7.55,malware
180,26.44,2,6,1630.06,12.61,7.68,malware
280,41.37,6,5,855.71,3.78,6.94,malware
179,41.29,0,5,1942.44,11.55,7.85,malware
84,4.82,7,12,1477.62,10.77,7.22,malware
282,20.61,5,6,952.61,4.48,6.56,malware
172,24.79,1,9,2066.12,8.39,6.67,malware
287,12.87,3,7,1824.41,12.11,6.88,malware
44,37.37,8,5,1025.55,19.98,6.98,malware
122,14.73,4,4,738.23,21.74,7.93,malware
157,26.4,1,8,1635.33,22.49,7.38,malware
122,40.58,1,10,1852.81,24.25,7.56,malware
210,20.58,0,2,1389.56,22.39,7.94,malware
150,40.92,6,3,860.63,14.35,6.44,malware
146,29.01,3,5,1722.68,31.66,7.03,malware
206,19.12,9,2,1193.74,27.06,6.79,malware
57,46.01,7,3,924.38,8.2,7.91,malware
254,31.96,6,12,1008.71,28.3,6.99,malware
167,36.4,7,4,697.89,13.17,6.88,malware
213,20.75,6,5,1432.24,23.55,6.98,malware
120,8.75,2,11,809.94,10.17,7.48,malware
112,23.32,3,10,605.74,22.26,8.13,malware
20,42.52,3,5,888.59,10.47,8.31,malware
109,14.27,4,12,1366.94,29.9,7.28,malware
116,19.5,5,6,1465.62,27.27,7.61,malware
18,26.37,7,4,1468.39,28.79,7.93,malware
85,28.14,4,6,1684.75,19.77,7.33,malware
119,7.51,4,2,1860.67,6.47,6.52,malware
108,30.03,9,8,1820.9,25.22,7.62,malware
210,11.82,2,8,1841.83,7.23,7.41,malware
160,42.89,5,3,881.37,14.41,7.48,malware
290,10.21,8,10,1188.06,9.67,6.64,malware
260,6.22,6,1,1412.27,22.98,7.81,malware
81,17.17,1,5,1036.38,22.56,6.88,malware
68,30.84,1,0,959.01,16.55,6.65,malware
175,23.3,8,9,821.15,6.95,6.54,malware
160,16.57,0,7,1888.32,8.4,6.97,malware
286,44.33,6,10,1809.48,19.98,7.95,malware
82,21.53,7,8,1419.57,26.77,6.81,malware
63,4.67,5,9,1587.09,19.11,6.38,malware
116,32.57,1,8,1297.41,22.27,7.49,malware
28,54.13,6,11,1540.56,11.24,7.95,malware
87,6.28,7,6,1324.67,8.08,8.08,malware
194,37.45,1,1,1604.15,5.59,7.53,malware
33,41.82,2,8,1976.98,5.55,7.3,malware
246,3.73,0,9,1521.93,26.74,7.69,malware
290,31.01,8,3,1347.4,12.23,6.96,malware
201,23.59,1,10,803.65,18.0,6.64,malware
116,19.59,3,10,1318.3,6.86,6.85,malware
192,25.63,7,2,1082.04,14.94,7.06,malware
100,15.93,8,3,1324.4,19.1,7.75,malware
88,11.07,6,3,1333.41,13.19,7.52,malware
195,56.78,4,6,758.01,7.33,7.76,malware
141,25.58,3,7,1875.17,16.04,6.94,malware
226,41.8,5,0,2022.1,12.3,7.13,malware
87,43.56,1,7,1298.29,22.76,7.49,malware
236,26.68,4,9,1168.31,28.45,7.27,malware
4,16.02,5,4,1468.87,24.53,6.97,malware
0,43.94,1,4,1264.65,15.08,7.17,malware
128,53.48,5,3,1384.95,25.46,6.57,malware
138,35.71,8,2,945.71,19.76,6.94,malware
12,12.36,5,1,1554.22,27.9,7.07,malware
110,18.6,2,3,1126.27,3.19,6.9,malware
250,38.81,9,4,1965.35,25.46,7.34,malware
256,49.35,6,12,901.57,22.9,7.59,malware
111,44.71,0,11,1654.77,11.95,7.63,malware
293,27.84,8,4,1180.76,24.78,6.87,malware
246,38.97,4,11,874.16,2.88,6.87,malware
252,47.63,2,14,1221.92,11.3,7.58,malware
132,40.78,2,12,1335.22,22.21,6.94,malware
152,38.64,2,7,1048.91,30.13,7.69,malware
43,31.47,5,7,1344.03,12.79,6.74,malware
97,54.49,5,2,1898.94,18.61,7.24,malware
239,23.51,0,12,1341.39,4.85,7.69,malware
205,2.53,8,7,1631.55,18.48,7.89,malware
117,22.26,0,4,1110.83,25.27,8.07,malware
151,51.56,1,7,1868.77,21.77,6.81,malware
59,0.41,4,12,1098.99,16.45,7.59,malware
89,23.65,0,3,820.17,13.37,7.02,malware
115,10.93,4,6,2022.31,30.83,6.83,malware
183,30.18,4,12,1414.1,16.62,6.81,malware
62,45.97,3,11,2133.52,12.37,6.91,malware
158,41.17,1,1,1138.44,6.85,7.41,malware
91,38.49,0,9,1311.12,25.25,6.66,malware
80,41.16,2,10,1332.16,23.97,7.72,malware
54,13.49,0,3,1103.46,16.88,6.7,malware
0,36.24,2,6,982.13,29.4,7.96,malware
157,20.21,4,2,895.96,14.97,7.77,malware
103,35.25,1,10,1095.3,21.71,7.36,malware
168,14.66,5,4,1412.93,7.2,7.49,malware
309,52.43,9,5,1544.54,23.81,7.3,malware
223,20.8,6,12,2015.33,26.66,6.85,malware
79,35.31,1,7,1658.5,14.97,6.51,malware
192,2.81,7,12,1191.63,19.37,7.88,malware
66,36.6,7,11,1970.32,6.5,7.01,malware
164,25.0,3,5,1156.67,7.5,7.77,malware
223,25.14,8,12,1147.4,15.77,7.17,malware
92,21.19,2,8,1271.0,27.83,7.26,malware
71,28.78,6,9,677.56,10.98,6.68,malware
291,58.35,0,8,963.12,28.49,7.24,malware
251,2.42,2,9,1812.57,11.25,7.61,malware
213,0.0,4,10,1668.75,4.3,7.56,malware
131,39.45,10,4,1908.44,19.84,7.54,malware
0,10.77,0,9,1590.78,8.27,6.63,malware
221,31.95,4,2,1425.31,16.36,7.45,malware
18,38.6,0,9,1925.76,3.68,6.83,malware
138,26.34,4,0,1888.23,11.45,7.6,malware
147,38.94,6,1,2008.34,16.46,7.66,malware
135,15.41,0,8,1382.7,15.79,7.13,malware
353,13.96,7,12,1865.31,17.4,7.32,malware
204,20.4,4,5,1292.57,17.43,7.06,malware
114,11.93,2,7,1281.92,9.09,6.56,malware
219,19.12,2,11,1690.07,25.88,7.17,malware
250,16.1,6,2,1171.92,22.64,6.92,malware
248,37.22,1,6,947.91,28.82,7.03,malware
208,42.6,6,7,1527.87,15.0,7.65,malware
7,41.78,6,6,1546.26,22.59,7.74,malware
2,2.6,5,13,1580.06,11.62,7.27,malware
327,19.31,5,11,911.32,15.25,6.99,malware
105,46.68,3,7,1444.38,32.72,7.57,malware
72,22.8,7,5,1699.19,10.84,7.57,malware
307,49.33,4,9,1693.9,15.5,7.82,malware
260,24.42,7,9,877.64,10.86,7.44,malware
194,48.85,6,14,1470.08,20.5,7.19,malware
231,21.0,4,11,1232.72,14.09,6.92,malware
290,49.08,2,2,1278.31,23.95,6.75,malware
267,30.05,1,2,1371.06,9.38,7.69,malware
161,45.0,7,5,1817.77,17.1,6.92,malware
0,42.26,6,11,2160.95,6.08,7.65,malware
277,56.36,1,10,780.44,9.96,7.04,malware
290,0.86,2,8,1683.28,9.14,7.39,malware
75,44.51,7,8,805.68,16.24,7.22,malware
218,49.73,6,8,751.3,11.53,8.32,malware
47,27.28,0,9,2099.31,22.91,8.02,malware
144,25.66,6,0,868.35,7.45,6.91,malware
276,0.0,3,1,1036.61,13.7,6.59,malware
202,15.37,5,4,1667.56,14.0,7.16,malware
240,46.71,6,3,1364.47,16.58,7.98,malware
31,26.71,2,7,1076.51,14.78,6.87,malware
271,6.83,4,8,1780.88,17.53,8.12,malware
255,21.92,3,5,873.85,8.62,6.86,malware
51,29.89,8,13,2048.24,6.96,6.66,malware
235,34.69,5,2,1161.13,14.69,6.76,malware
251,40.1,0,1,2058.98,23.23,6.81,malware
89,29.57,5,2,1462.28,24.48,7.04,malware
263,12.85,3,9,1946.99,7.91,7.49,malware
244,29.02,7,10,744.3,13.79,7.47,malware
161,11.6,2,1,917.19,30.02,6.92,malware
0,19.42,8,6,1356.55,22.21,7.6,malware
110,42.04,1,9,1144.09,22.08,8.17,malware
219,3.2,0,4,1465.28,29.07,6.76,malware
62,20.15,7,4,1701.16,12.52,6.88,malware
225,11.18,3,11,1115.85,12.94,6.48,malware
171,21.95,1,11,1199.07,30.88,6.55,malware
151,13.88,5,11,1776.97,6.09,7.8,malware
317,40.3,5,12,1879.37,10.62,7.67,malware
144,24.47,3,5,1433.8,5.76,7.17,malware
121,0.0,3,9,952.47,25.84,8.16,malware
109,4.3,0,3,1472.42,12.63,7.85,malware
80,30.2,7,6,1552.79,21.18,7.45,malware
106,7.41,8,8,1582.66,27.23,6.6,malware
293,6.53,8,4,1522.71,15.37,6.78,malware
251,29.57,4,10,918.85,10.74,7.75,malware
292,31.67,3,6,1569.92,19.15,7.52,malware
97,40.09,7,0,1619.45,19.43,6.66,malware
0,13.25,6,3,1001.79,18.04,7.29,malware
200,38.71,6,3,1078.81,22.9,7.04,malware
112,19.57,5,4,1545.47,16.9,7.94,malware
147,22.74,8,10,1672.78,10.63,6.98,malware
176,9.16,5,9,1145.39,19.41,7.9,malware
330,33.1,3,2,1432.96,25.31,7.45,malware
46,25.2,4,8,1609.6,7.25,7.71,malware
235,9.3,4,8,2023.74,22.76,7.0,malware
65,19.68,6,6,1096.21,24.31,7.68,malware
202,47.59,2,6,1454.94,29.12,7.45,malware
27,33.4,2,2,1595.95,9.8,6.64,malware
287,38.74,2,8,1190.04,8.91,7.96,malware
204,6.1,5,3,1572.51,23.13,6.98,malware
191,47.98,4,11,1646.49,12.44,6.94,malware
164,43.44,8,7,1125.28,4.52,7.22,malware
218,33.21,4,10,2018.47,7.46,7.99,malware
266,1.29,6,3,1894.22,31.05,6.74,malware
85,7.79,5,4,1518.61,29.35,7.15,malware
71,40.96,5,10,1108.64,10.33,7.62,malware
301,5.86,0,11,1181.92,19.21,6.64,malware
93,31.86,1,6,1450.16,4.99,7.88,malware
162,43.49,4,13,1376.4,20.39,7.92,malware
184,26.94,4,7,1649.35,11.6,6.92,malware
118,35.03,6,9,1781.54,20.18,7.45,malware
251,13.17,8,11,1964.31,8.71,7.33,malware
130,47.68,8,5,1322.88,25.57,7.31,malware
298,41.13,8,4,1805.52,20.41,7.15,malware
228,57.75,2,8,1333.24,10.79,7.79,malware
202,26.24,2,10,1772.12,14.25,7.17,malware
173,47.41,4,4,1955.91,7.38,6.81,malware
105,34.77,6,7,1102.76,33.99,7.42,malware
145,8.75,5,10,1765.42,24.13,7.63,malware
157,40.78,6,2,696.01,13.08,7.33,malware
232,0.0,2,5,1603.58,21.67,6.58,malware
167,20.06,3,4,812.39,20.9,6.72,malware
361,0.0,5,3,1178.09,25.78,7.84,malware
298,24.79,4,4,2075.58,25.49,7.92,malware
16,27.95,6,7,1532.61,11.4,6.75,malware
249,19.29,6,4,1253.37,22.95,7.24,malware
58,5.59,7,10,1489.53,24.88,6.46,malware
154,42.38,3,4,1595.74,24.46,6.64,malware
199,0.0,0,3,1741.25,10.66,7.28,malware
90,20.98,5,11,1940.57,18.36,7.37,malware
251,55.01,6,9,1591.74,22.01,7.58,malware
141,13.94,6,9,1470.53,15.0,7.64,malware
124,11.78,1,6,1085.09,15.45,7.42,malware
198,29.52,4,11,1695.02,8.34,8.19,malware
43,31.67,5,9,1921.0,24.59,6.6,malware
181,1.29,1,4,1252.07,17.03,7.72,malware
114,46.32,9,9,1067.03,10.22,7.45,malware
0,42.62,1,4,1923.7,17.6,7.41,malware
281,16.17,3,3,1419.0,4.16,6.68,malware
178,2.05,4,6,1489.57,17.0,7.28,malware
260,23.97,5,5,1314.65,4.82,6.83,malware
275,27.75,4,4,1597.86,10.69,7.49,malware
80,0.0,4,4,853.17,23.85,7.23,malware
72,17.46,7,9,1363.24,26.83,7.59,malware
317,6.8,7,6,667.73,4.58,6.81,malware
120,18.78,7,8,1781.81,14.54,7.81,malware
37,35.42,4,10,1832.45,13.32,6.78,malware
210,34.78,0,9,2040.35,14.88,7.64,malware
162,42.98,5,4,1686.05,17.2,6.6,malware
35,21.01,8,4,899.49,23.02,7.31,malware
18,34.16,7,4,1515.46,23.54,7.66,malware
80,43.91,2,11,759.83,11.04,7.59,malware
263,49.45,2,8,877.32,7.32,6.87,malware
255,11.2,4,15,1384.34,25.99,7.22,malware
132,9.93,3,2,1826.46,16.01,7.85,malware
275,42.55,5,10,1243.52,6.97,7.24,malware
