ip,timestamp,label,action,risk_score
103.137.45.96,2026-08-12T13:30:21.745064+00:00,port_scan,allowed,99.0
185.18.20.229,2026-08-12T13:30:30.142397+00:00,ddos,allowed,99.0
80.126.89.139,2026-08-12T13:30:38.462107+00:00,malware,allowed,45.0
91.74.93.150,2026-08-12T13:30:48.974574+00:00,port_scan,allowed,99.0
103.85.208.96,2026-08-12T13:30:57.681461+00:00,ddos,allowed,99.0
89.67.157.187,2026-08-12T13:31:06.451025+00:00,sql_injection,rate_limited,99.0
222.157.183.162,2026-08-12T13:31:15.321170+00:00,port_scan,allowed,99.0
80.9.92.199,2026-08-12T13:31:27.512666+00:00,malware,allowed,99.0
80.119.100.13,2026-08-12T13:31:36.937240+00:00,port_scan,allowed,99.0
45.148.250.137,2026-08-12T13:31:46.181634+00:00,malware,allowed,44.5
146.148.160.173,2026-08-12T13:31:55.894844+00:00,sql_injection,rate_limited,99.0
146.77.30.232,2026-08-12T13:32:05.506121+00:00,ddos,allowed,99.0
146.243.26.118,2026-08-12T13:32:15.293989+00:00,malware,allowed,44.5
91.115.44.56,2026-08-12T13:32:26.111421+00:00,ddos,allowed,99.0
222.208.220.139,2026-08-12T13:32:34.719641+00:00,malware,allowed,99.0
103.156.86.221,2026-08-12T13:32:43.168769+00:00,sql_injection,rate_limited,99.0
185.25.151.78,2026-08-12T13:32:51.300243+00:00,port_scan,allowed,99.0
194.141.44.155,2026-08-12T13:33:00.098059+00:00,sql_injection,monitored,77.2
198.22.134.233,2026-08-12T13:33:09.862690+00:00,malware,allowed,99.0
146.176.9.246,2026-08-12T13:33:19.422105+00:00,bruteforce,monitored,72.5
194.134.58.184,2026-08-12T13:33:29.229249+00:00,sql_injection,allowed,97.2
222.157.153.173,2026-08-12T13:33:40.395399+00:00,bruteforce,allowed,99.0
89.101.96.251,2026-08-12T13:33:49.922732+00:00,sql_injection,allowed,98.8
45.16.97.149,2026-08-12T13:33:59.331444+00:00,sql_injection,allowed,99.0
89.194.82.83,2026-08-12T13:34:09.090654+00:00,port_scan,allowed,99.0
91.40.63.8,2026-08-12T13:34:17.579210+00:00,sql_injection,rate_limited,99.0
103.101.58.219,2026-08-12T13:34:29.631827+00:00,sql_injection,allowed,98.5
222.112.109.81,2026-08-12T13:34:38.467893+00:00,sql_injection,rate_limited,99.0
80.228.161.220,2026-08-12T13:34:48.188365+00:00,ddos,allowed,93.5
185.85.211.76,2026-08-12T13:34:59.154820+00:00,port_scan,allowed,99.0
194.123.181.184,2026-08-12T13:35:09.450822+00:00,ddos,allowed,99.0
80.234.111.66,2026-08-12T13:35:18.557689+00:00,ddos,allowed,93.5
146.199.6.171,2026-08-12T13:35:27.008054+00:00,ddos,allowed,99.0
103.127.229.124,2026-08-12T13:35:36.007732+00:00,port_scan,allowed,99.0
45.169.96.122,2026-08-12T13:35:46.509342+00:00,sql_injection,rate_limited,99.0
80.48.146.114,2026-08-12T13:35:54.860870+00:00,ddos,allowed,99.0
45.191.140.140,2026-08-12T13:36:04.759778+00:00,bruteforce,monitored,80.8
91.155.245.68,2026-08-12T13:36:14.440359+00:00,bruteforce,monitored,72.5
146.150.120.180,2026-08-12T13:36:24.182522+00:00,ddos,allowed,99.0
185.3.211.168,2026-08-12T13:36:32.352664+00:00,sql_injection,allowed,89.0
198.55.111.216,2026-08-12T13:36:41.754023+00:00,port_scan,allowed,99.0
91.60.46.99,2026-08-12T13:36:52.806728+00:00,ddos,allowed,93.5
89.225.175.203,2026-08-12T13:37:03.519817+00:00,port_scan,monitored,80.8
198.14.166.235,2026-08-12T13:37:15.179440+00:00,malware,allowed,99.0
89.178.218.128,2026-08-12T13:37:23.869359+00:00,port_scan,monitored,72.5
103.184.62.58,2026-08-12T13:37:34.523431+00:00,bruteforce,monitored,72.5
91.40.77.106,2026-08-12T13:37:46.181347+00:00,port_scan,allowed,99.0
185.247.43.228,2026-08-12T13:37:55.404361+00:00,port_scan,allowed,99.0
89.153.155.188,2026-08-12T13:38:07.034367+00:00,ddos,allowed,93.5
45.52.115.231,2026-08-12T13:38:18.727078+00:00,ddos,allowed,99.0
45.15.147.111,2026-08-12T13:38:29.975086+00:00,sql_injection,rate_limited,99.0
194.40.31.105,2026-08-12T13:38:41.910902+00:00,bruteforce,allowed,98.8
80.190.17.186,2026-08-12T13:38:51.849969+00:00,sql_injection,rate_limited,99.0
45.137.69.22,2026-08-12T13:39:01.733409+00:00,ddos,allowed,99.0
194.86.109.74,2026-08-12T13:39:10.727063+00:00,ddos,allowed,93.5
45.89.229.219,2026-08-12T13:39:22.134093+00:00,port_scan,allowed,99.0
103.45.66.230,2026-08-12T13:39:32.545539+00:00,sql_injection,rate_limited,99.0
45.156.78.136,2026-08-12T13:39:43.085778+00:00,sql_injection,rate_limited,99.0
185.146.158.19,2026-08-12T13:39:54.421016+00:00,bruteforce,monitored,72.5
194.66.233.171,2026-08-12T13:40:05.148506+00:00,port_scan,allowed,99.0
103.231.124.116,2026-08-12T13:40:17.007966+00:00,malware,allowed,44.5
103.203.245.79,2026-08-12T13:40:25.601907+00:00,sql_injection,rate_limited,99.0
91.184.186.66,2026-08-12T13:40:36.924097+00:00,ddos,allowed,99.0
45.18.43.120,2026-08-12T13:40:46.869306+00:00,port_scan,allowed,99.0
185.236.63.73,2026-08-12T13:40:55.607243+00:00,port_scan,allowed,99.0
198.161.139.204,2026-08-12T13:41:04.383498+00:00,ddos,allowed,99.0
146.54.44.4,2026-08-12T13:41:14.082760+00:00,port_scan,allowed,99.0
103.96.155.217,2026-08-12T13:41:25.652556+00:00,sql_injection,rate_limited,99.0
91.242.248.97,2026-08-12T13:41:35.124170+00:00,sql_injection,rate_limited,99.0
103.155.218.219,2026-08-12T13:41:43.494726+00:00,ddos,allowed,93.5
222.96.14.111,2026-08-12T13:41:51.818484+00:00,malware,allowed,99.0
194.6.153.189,2026-08-12T13:42:03.315658+00:00,bruteforce,allowed,97.2
194.229.90.23,2026-08-12T13:42:14.840668+00:00,malware,allowed,99.0
222.190.19.175,2026-08-12T13:42:25.076483+00:00,sql_injection,monitored,82.8
198.3.165.54,2026-08-12T13:42:33.614184+00:00,malware,allowed,45.0
185.232.229.79,2026-08-12T13:42:44.974803+00:00,sql_injection,rate_limited,99.0
89.58.47.165,2026-08-12T13:42:56.932316+00:00,sql_injection,rate_limited,99.0
103.167.113.69,2026-08-12T13:43:08.177937+00:00,ddos,allowed,99.0
80.66.33.94,2026-08-12T13:43:19.124098+00:00,sql_injection,allowed,99.0
222.98.22.41,2026-08-12T13:43:30.198295+00:00,port_scan,allowed,99.0
80.57.110.176,2026-08-12T13:43:42.041405+00:00,sql_injection,rate_limited,99.0
89.76.196.48,2026-08-12T13:43:53.732190+00:00,sql_injection,allowed,98.0
80.13.70.117,2026-08-12T13:44:04.642777+00:00,sql_injection,rate_limited,99.0
80.27.60.249,2026-08-12T13:44:15.316164+00:00,port_scan,allowed,99.0
89.179.67.196,2026-08-12T13:44:24.382008+00:00,bruteforce,monitored,72.5
222.247.103.192,2026-08-12T13:44:32.626053+00:00,port_scan,allowed,99.0
222.64.237.41,2026-08-12T13:44:44.124547+00:00,malware,allowed,99.0
103.236.1.227,2026-08-12T13:44:53.781133+00:00,port_scan,monitored,72.5
103.230.240.70,2026-08-12T13:45:01.927018+00:00,sql_injection,rate_limited,99.0
45.115.119.219,2026-08-12T13:45:11.273566+00:00,ddos,allowed,93.5
185.68.83.13,2026-08-12T13:45:20.158387+00:00,ddos,allowed,99.0
80.32.199.156,2026-08-12T13:45:30.450488+00:00,bruteforce,allowed,97.5
80.38.245.104,2026-08-12T13:45:40.366841+00:00,port_scan,allowed,99.0
222.133.102.132,2026-08-12T13:45:52.189217+00:00,ddos,allowed,99.0
146.196.222.131,2026-08-12T13:46:03.991296+00:00,malware,allowed,45.0
45.214.34.75,2026-08-12T13:46:14.021623+00:00,port_scan,allowed,99.0
194.88.225.36,2026-08-12T13:46:25.207860+00:00,ddos,allowed,99.0
185.23.242.100,2026-08-12T13:46:33.970971+00:00,port_scan,allowed,99.0
103.232.60.30,2026-08-12T13:46:42.343052+00:00,ddos,allowed,99.0
45.105.51.82,2026-08-12T13:46:54.151502+00:00,sql_injection,allowed,99.0
194.183.204.76,2026-08-12T13:47:05.229277+00:00,sql_injection,rate_limited,89.2
222.109.11.41,2026-08-12T13:47:14.001984+00:00,ddos,allowed,99.0
146.41.106.144,2026-08-12T13:47:24.540708+00:00,bruteforce,monitored,72.5
222.252.63.37,2026-08-12T13:47:33.313768+00:00,ddos,allowed,99.0
89.124.240.233,2026-08-12T13:47:41.891829+00:00,sql_injection,allowed,88.8
222.99.250.192,2026-08-12T13:47:51.442632+00:00,bruteforce,allowed,99.0
91.62.210.205,2026-08-12T13:48:02.678575+00:00,sql_injection,allowed,99.0
222.126.37.8,2026-08-12T13:48:13.014763+00:00,malware,allowed,99.0
103.198.46.7,2026-08-12T13:48:22.584075+00:00,sql_injection,rate_limited,99.0
198.228.97.146,2026-08-12T13:48:31.854863+00:00,bruteforce,allowed,98.8
45.76.141.231,2026-08-12T13:48:40.250395+00:00,bruteforce,allowed,99.0
91.113.244.223,2026-08-12T13:48:50.492181+00:00,ddos,allowed,99.0
45.229.236.253,2026-08-12T13:49:01.226710+00:00,sql_injection,rate_limited,99.0
222.135.185.74,2026-08-12T13:49:11.460611+00:00,port_scan,allowed,99.0
146.173.3.103,2026-08-12T13:49:22.632642+00:00,sql_injection,rate_limited,90.8
222.104.200.126,2026-08-12T13:49:33.745040+00:00,port_scan,monitored,73.0
222.192.172.72,2026-08-12T13:49:43.190941+00:00,port_scan,monitored,82.8
185.193.54.114,2026-08-12T13:49:51.913503+00:00,ddos,allowed,99.0
91.58.65.62,2026-08-12T13:50:02.230417+00:00,sql_injection,rate_limited,99.0
198.183.16.221,2026-08-12T13:50:12.521946+00:00,port_scan,allowed,99.0
146.225.226.192,2026-08-12T13:50:21.911371+00:00,ddos,allowed,93.5
103.78.112.211,2026-08-12T13:50:31.866490+00:00,ddos,allowed,93.5
45.178.121.232,2026-08-12T13:50:42.417256+00:00,ddos,allowed,99.0
80.71.33.248,2026-08-12T13:50:53.531731+00:00,port_scan,monitored,80.8
198.199.172.131,2026-08-12T13:51:04.402061+00:00,ddos,allowed,99.0
45.17.177.198,2026-08-12T13:51:16.106301+00:00,sql_injection,rate_limited,99.0
222.212.21.133,2026-08-12T13:51:25.684117+00:00,port_scan,allowed,99.0
194.192.193.103,2026-08-12T13:51:36.134409+00:00,bruteforce,allowed,99.0
198.62.56.47,2026-08-12T13:51:47.526567+00:00,sql_injection,rate_limited,99.0
89.134.186.98,2026-08-12T13:51:57.383576+00:00,sql_injection,rate_limited,99.0
146.179.194.72,2026-08-12T13:52:07.414122+00:00,port_scan,allowed,99.0
80.245.184.68,2026-08-12T13:52:18.063102+00:00,sql_injection,allowed,99.0
194.158.238.238,2026-08-12T13:52:28.528851+00:00,sql_injection,allowed,99.0
222.111.6.90,2026-08-12T13:52:38.402269+00:00,port_scan,monitored,77.5
103.200.92.43,2026-08-12T13:52:46.705135+00:00,malware,allowed,99.0
91.114.191.10,2026-08-12T13:52:58.587585+00:00,sql_injection,rate_limited,99.0
198.67.68.89,2026-08-12T13:53:09.347788+00:00,malware,allowed,99.0
185.37.191.202,2026-08-12T13:53:20.928254+00:00,bruteforce,allowed,97.5
194.146.157.241,2026-08-12T13:53:29.259635+00:00,sql_injection,allowed,99.0
89.248.163.189,2026-08-12T13:53:40.354398+00:00,ddos,allowed,99.0
91.183.83.122,2026-08-12T13:53:51.690507+00:00,port_scan,allowed,99.0
91.83.249.12,2026-08-12T13:54:03.364077+00:00,port_scan,monitored,77.5
80.225.185.148,2026-08-12T13:54:15.327136+00:00,port_scan,allowed,99.0
198.66.212.203,2026-08-12T13:54:24.937124+00:00,ddos,allowed,93.5
146.111.98.175,2026-08-12T13:54:35.386143+00:00,malware,allowed,99.0
146.227.115.95,2026-08-12T13:54:47.384767+00:00,sql_injection,rate_limited,99.0
194.54.117.44,2026-08-12T13:54:58.798445+00:00,sql_injection,rate_limited,99.0
45.254.202.63,2026-08-12T13:55:10.203518+00:00,port_scan,allowed,99.0
103.231.93.70,2026-08-12T13:55:22.229864+00:00,malware,allowed,44.5
198.238.49.34,2026-08-12T13:55:33.934104+00:00,malware,allowed,99.0
198.239.98.179,2026-08-12T13:55:43.518906+00:00,ddos,allowed,99.0
103.185.125.131,2026-08-12T13:55:52.647323+00:00,sql_injection,rate_limited,99.0
103.174.2.135,2026-08-12T13:56:03.393407+00:00,malware,allowed,45.0
45.125.196.91,2026-08-12T13:56:12.349702+00:00,port_scan,allowed,99.0
103.124.17.212,2026-08-12T13:56:21.484026+00:00,ddos,allowed,99.0
91.141.244.22,2026-08-12T13:56:33.234288+00:00,sql_injection,rate_limited,99.0
89.84.31.95,2026-08-12T13:56:43.539846+00:00,sql_injection,allowed,99.0
198.24.82.176,2026-08-12T13:56:52.849073+00:00,port_scan,allowed,99.0
103.54.252.142,2026-08-12T13:57:03.557980+00:00,malware,allowed,45.0
198.73.126.67,2026-08-12T13:57:15.578644+00:00,sql_injection,rate_limited,99.0
89.171.89.44,2026-08-12T13:57:24.334259+00:00,port_scan,allowed,99.0
103.111.119.26,2026-08-12T13:57:35.686320+00:00,sql_injection,rate_limited,99.0
89.12.43.140,2026-08-12T13:57:43.904161+00:00,port_scan,monitored,72.5
45.51.59.72,2026-08-12T13:57:55.021964+00:00,sql_injection,monitored,83.2
91.25.113.62,2026-08-12T13:58:05.077766+00:00,sql_injection,allowed,43.8
89.222.162.63,2026-08-12T13:58:16.250068+00:00,ddos,allowed,93.5
198.228.250.60,2026-08-12T13:58:25.720330+00:00,bruteforce,allowed,99.0
89.78.125.252,2026-08-12T13:58:34.637407+00:00,malware,monitored,77.5
103.152.134.143,2026-08-12T13:58:44.549469+00:00,bruteforce,monitored,73.0
80.234.6.180,2026-08-12T13:58:55.993487+00:00,sql_injection,rate_limited,89.2
89.156.34.80,2026-08-12T13:59:07.963252+00:00,malware,allowed,99.0
91.152.252.100,2026-08-12T13:59:16.863884+00:00,ddos,allowed,99.0
80.40.131.224,2026-08-12T13:59:28.109995+00:00,sql_injection,rate_limited,99.0
103.33.23.131,2026-08-12T13:59:38.035660+00:00,ddos,allowed,93.5
89.53.177.128,2026-08-12T13:59:47.189367+00:00,sql_injection,rate_limited,89.7
103.172.130.50,2026-08-12T13:59:56.034859+00:00,ddos,allowed,99.0
222.162.64.118,2026-08-12T14:00:05.413545+00:00,ddos,allowed,93.5
91.182.212.102,2026-08-12T14:00:13.624912+00:00,malware,allowed,99.0
198.46.105.194,2026-08-12T14:00:22.646625+00:00,malware,allowed,99.0
185.53.221.235,2026-08-12T14:00:31.240177+00:00,sql_injection,rate_limited,90.9
194.90.125.124,2026-08-12T14:00:39.997417+00:00,sql_injection,monitored,78.0
222.192.102.153,2026-08-12T14:00:49.435834+00:00,port_scan,allowed,99.0
185.238.247.149,2026-08-12T14:00:59.957294+00:00,sql_injection,monitored,75.8
194.195.152.33,2026-08-12T14:01:11.683954+00:00,port_scan,allowed,99.0
80.78.53.216,2026-08-12T14:01:21.726771+00:00,malware,allowed,99.0
89.253.141.13,2026-08-12T14:01:32.190898+00:00,sql_injection,rate_limited,99.0
91.107.198.146,2026-08-12T14:01:44.028796+00:00,sql_injection,rate_limited,99.0
91.83.106.212,2026-08-12T14:01:55.528200+00:00,port_scan,allowed,99.0
146.79.76.104,2026-08-12T14:02:06.151217+00:00,bruteforce,allowed,97.5
91.49.220.150,2026-08-12T14:02:15.451456+00:00,sql_injection,rate_limited,99.0
194.50.101.246,2026-08-12T14:02:24.676513+00:00,ddos,allowed,99.0
91.51.183.156,2026-08-12T14:02:34.496541+00:00,sql_injection,rate_limited,99.0
91.201.225.100,2026-08-12T14:02:42.826518+00:00,port_scan,allowed,99.0
222.12.77.31,2026-08-12T14:02:51.719167+00:00,port_scan,allowed,99.0
91.247.129.47,2026-08-12T14:03:00.272231+00:00,sql_injection,rate_limited,99.0
103.151.84.129,2026-08-12T14:03:09.379307+00:00,sql_injection,rate_limited,99.0
45.144.25.173,2026-08-12T14:03:21.252196+00:00,ddos,allowed,93.5
45.27.179.5,2026-08-12T14:03:30.527184+00:00,sql_injection,rate_limited,99.0
80.61.135.191,2026-08-12T14:03:41.472022+00:00,sql_injection,rate_limited,99.0
45.145.237.198,2026-08-12T14:03:53.329537+00:00,sql_injection,rate_limited,99.0
103.99.190.102,2026-08-12T14:04:03.292310+00:00,port_scan,monitored,78.0
89.117.207.19,2026-08-12T14:04:14.610174+00:00,bruteforce,monitored,80.8
222.9.202.156,2026-08-12T14:04:24.350750+00:00,malware,allowed,99.0
45.159.239.39,2026-08-12T14:04:33.107854+00:00,ddos,allowed,93.5
146.185.144.54,2026-08-12T14:04:45.193766+00:00,ddos,allowed,93.5
146.246.239.222,2026-08-12T14:04:56.053393+00:00,port_scan,allowed,99.0
146.47.134.45,2026-08-12T14:05:06.450949+00:00,malware,allowed,99.0
198.83.32.71,2026-08-12T14:05:14.982892+00:00,sql_injection,monitored,78.0
194.73.54.67,2026-08-12T14:05:25.457519+00:00,sql_injection,rate_limited,99.0
194.211.199.80,2026-08-12T14:05:36.988328+00:00,port_scan,allowed,99.0
194.227.155.240,2026-08-12T14:05:47.470902+00:00,sql_injection,allowed,90.0
198.85.153.34,2026-08-12T14:05:57.181755+00:00,sql_injection,rate_limited,91.2
103.198.231.138,2026-08-12T14:06:05.887222+00:00,malware,allowed,99.0
222.254.77.34,2026-08-12T14:06:14.335719+00:00,port_scan,allowed,99.0
185.149.227.89,2026-08-12T14:06:23.100587+00:00,ddos,allowed,99.0
45.236.131.63,2026-08-12T14:06:31.318638+00:00,ddos,allowed,93.5
194.222.215.77,2026-08-12T14:06:42.903065+00:00,ddos,allowed,99.0
91.55.127.69,2026-08-12T14:06:52.967485+00:00,port_scan,allowed,99.0
80.49.34.251,2026-08-12T14:07:02.177636+00:00,sql_injection,rate_limited,99.0
194.105.163.164,2026-08-12T14:07:11.292266+00:00,malware,allowed,99.0
185.121.225.243,2026-08-12T14:07:19.559237+00:00,ddos,allowed,93.5
222.210.17.242,2026-08-12T14:07:29.720615+00:00,ddos,allowed,99.0
45.48.208.173,2026-08-12T14:07:40.655119+00:00,bruteforce,allowed,97.5
89.240.120.180,2026-08-12T14:07:52.640939+00:00,sql_injection,rate_limited,99.0
103.178.31.230,2026-08-12T14:08:04.700475+00:00,bruteforce,monitored,80.8
146.196.178.234,2026-08-12T14:08:14.047047+00:00,port_scan,allowed,99.0
91.126.178.57,2026-08-12T14:08:24.206153+00:00,malware,allowed,44.5
185.245.206.146,2026-08-12T14:08:33.540484+00:00,malware,allowed,45.0
45.33.180.96,2026-08-12T14:08:45.004361+00:00,sql_injection,monitored,77.8
103.205.151.111,2026-08-12T14:08:54.390761+00:00,ddos,allowed,99.0
194.149.167.61,2026-08-12T14:09:05.897357+00:00,port_scan,allowed,99.0
91.23.124.197,2026-08-12T14:09:14.498857+00:00,sql_injection,rate_limited,99.0
146.45.214.253,2026-08-12T14:09:25.046700+00:00,sql_injection,monitored,83.5
45.38.152.139,2026-08-12T14:09:33.423173+00:00,ddos,allowed,99.0
146.115.53.168,2026-08-12T14:09:42.622841+00:00,ddos,allowed,99.0
222.61.252.212,2026-08-12T14:09:52.271916+00:00,port_scan,allowed,99.0
45.152.54.142,2026-08-12T14:10:03.869278+00:00,port_scan,monitored,72.5
45.121.123.33,2026-08-12T14:10:13.004382+00:00,sql_injection,rate_limited,99.0
89.239.40.30,2026-08-12T14:10:23.268612+00:00,ddos,allowed,99.0
185.133.192.141,2026-08-12T14:10:31.959527+00:00,port_scan,allowed,99.0
91.37.117.198,2026-08-12T14:10:42.897889+00:00,sql_injection,rate_limited,99.0
103.59.46.151,2026-08-12T14:10:53.032700+00:00,ddos,allowed,99.0
103.144.163.6,2026-08-12T14:11:03.007748+00:00,bruteforce,allowed,99.0
146.143.91.90,2026-08-12T14:11:14.993165+00:00,malware,allowed,99.0
91.33.111.188,2026-08-12T14:11:24.175938+00:00,sql_injection,rate_limited,99.0
91.206.164.83,2026-08-12T14:11:34.725524+00:00,bruteforce,monitored,80.8
103.29.46.114,2026-08-12T14:11:45.376104+00:00,port_scan,allowed,99.0
103.249.211.176,2026-08-12T14:11:53.818332+00:00,ddos,allowed,99.0
80.139.247.193,2026-08-12T14:12:04.213516+00:00,port_scan,allowed,99.0
194.107.59.174,2026-08-12T14:12:12.449581+00:00,ddos,allowed,99.0
194.191.13.7,2026-08-12T14:12:23.695075+00:00,ddos,allowed,93.5
89.228.73.144,2026-08-12T14:12:35.598597+00:00,port_scan,allowed,99.0
80.24.178.196,2026-08-12T14:12:47.505776+00:00,ddos,allowed,99.0
222.100.100.195,2026-08-12T14:12:56.182466+00:00,port_scan,allowed,99.0
45.252.52.183,2026-08-12T14:13:06.984997+00:00,malware,allowed,99.0
80.56.150.205,2026-08-12T14:13:16.249028+00:00,sql_injection,rate_limited,85.6
222.151.185.178,2026-08-12T14:13:27.263824+00:00,port_scan,allowed,99.0
222.123.147.128,2026-08-12T14:13:36.610133+00:00,ddos,allowed,93.5
146.186.195.184,2026-08-12T14:13:46.936175+00:00,ddos,allowed,99.0
80.15.89.37,2026-08-12T14:13:57.939457+00:00,port_scan,allowed,99.0
146.125.86.10,2026-08-12T14:14:07.337958+00:00,sql_injection,rate_limited,99.0
80.93.210.124,2026-08-12T14:14:16.064113+00:00,malware,allowed,99.0
194.235.175.144,2026-08-12T14:14:25.464893+00:00,port_scan,allowed,99.0
146.170.134.222,2026-08-12T14:14:36.106074+00:00,sql_injection,rate_limited,99.0
80.144.188.221,2026-08-12T14:14:44.279449+00:00,ddos,allowed,99.0
45.179.129.193,2026-08-12T14:14:55.420017+00:00,sql_injection,rate_limited,99.0
222.208.131.83,2026-08-12T14:15:05.123348+00:00,malware,allowed,99.0
222.206.39.227,2026-08-12T14:15:16.966067+00:00,port_scan,allowed,99.0
146.12.233.8,2026-08-12T14:15:28.072837+00:00,malware,allowed,99.0
89.4.22.217,2026-08-12T14:15:40.187734+00:00,port_scan,allowed,99.0
185.14.180.92,2026-08-12T14:15:51.691898+00:00,port_scan,allowed,99.0
146.76.159.157,2026-08-12T14:15:59.846774+00:00,sql_injection,monitored,75.8
194.204.199.74,2026-08-12T14:16:10.747681+00:00,port_scan,allowed,99.0
80.192.231.238,2026-08-12T14:16:20.540316+00:00,port_scan,allowed,99.0
91.61.185.226,2026-08-12T14:16:29.957524+00:00,sql_injection,monitored,77.5
80.207.141.65,2026-08-12T14:16:39.853948+00:00,ddos,allowed,93.5
89.38.129.188,2026-08-12T14:16:48.013791+00:00,port_scan,allowed,99.0
194.111.170.91,2026-08-12T14:16:57.907257+00:00,ddos,allowed,93.5
146.196.239.40,2026-08-12T14:17:06.837435+00:00,sql_injection,rate_limited,99.0
45.190.91.182,2026-08-12T14:17:18.547713+00:00,sql_injection,rate_limited,99.0
222.115.76.145,2026-08-12T14:17:28.767173+00:00,sql_injection,allowed,99.0
185.33.6.162,2026-08-12T14:17:40.630174+00:00,port_scan,allowed,99.0
146.93.20.215,2026-08-12T14:17:49.099809+00:00,malware,allowed,45.0
103.14.186.32,2026-08-12T14:17:58.426641+00:00,malware,allowed,99.0
222.238.108.154,2026-08-12T14:18:07.767761+00:00,sql_injection,rate_limited,99.0
80.169.133.28,2026-08-12T14:18:19.542461+00:00,bruteforce,monitored,72.5
89.125.210.18,2026-08-12T14:18:29.797477+00:00,malware,allowed,99.0
194.251.179.236,2026-08-12T14:18:39.488815+00:00,ddos,allowed,93.5
45.240.13.34,2026-08-12T14:18:47.757557+00:00,sql_injection,rate_limited,99.0
146.207.99.207,2026-08-12T14:18:58.248598+00:00,ddos,allowed,93.5
45.63.217.178,2026-08-12T14:19:09.842457+00:00,sql_injection,allowed,87.5
194.30.103.192,2026-08-12T14:19:21.295868+00:00,port_scan,allowed,99.0
185.164.54.209,2026-08-12T14:19:33.055747+00:00,sql_injection,rate_limited,90.7
